;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;name;age
841;291-59-1384;B;Mandalay;Normal;Masculino;Acessórios eletrônicos;60,3;1;3,015;63,315;2/28/2019;17:38;Dinheiro;60,3;4,761,904,762;3,015;6,0;Stella Gomes;66
842;860-73-6466;A;Yangon;Member;Feminino;Sports and travel;39,47;2;3,947;82,887;3/2/2019;16:16;Cartão de Crédito;78,94;4,761,904,762;3,947;5,0;Sra. Yasmin Rios;29
843;549-23-9016;C;Naypyitaw;Member;Feminino;Food and beverages;14,87;2;1,487;31,227;2/13/2019;18:15;Cartão de Crédito;29,74;4,761,904,762;1,487;8,9;Bento Rezende;33
844;896-34-0956;A;Yangon;Normal;Masculino;Fashion accessories;21,32;1;1,066;22,386;1/26/2019;12:43;Dinheiro;21,32;4,761,904,762;1,066;5,9;Enzo Andrade;22
845;804-38-3935;A;Yangon;Member;Masculino;Acessórios eletrônicos;93,78;3;14,067;295,407;1/30/2019;11:32;Cartão de Crédito;281,34;4,761,904,762;14,067;5,9;Cecilia Machado;64
846;585-90-0249;A;Yangon;Member;Masculino;Acessórios eletrônicos;73,26;1;3,663;76,923;1/27/2019;18:08;pix;73,26;4,761,904,762;3,663;9,7;Srta. Maysa Leão;58
847;862-29-5914;C;Naypyitaw;Normal;Feminino;Sports and travel;22,38;1;1,119;23,499;1/30/2019;17:08;Cartão de Crédito;22,38;4,761,904,762;1,119;8,6;Marcela Cavalcante;66
848;845-94-6841;C;Naypyitaw;Member;Feminino;Food and beverages;72,88;9;32,796;688,716;1/8/2019;19:38;Dinheiro;655,92;4,761,904,762;32,796;4,0;Henry da Cruz;37
849;125-45-2293;A;Yangon;Normal;Feminino;Fashion accessories;99,1;6;29,73;624,33;1/19/2019;13:11;Dinheiro;594,6;4,761,904,762;29,73;4,2;Lara Souza;61
850;843-73-4724;A;Yangon;Normal;Masculino;Fashion accessories;74,1;1;3,705;77,805;1/25/2019;11:05;Dinheiro;74,1;4,761,904,762;3,705;9,2;Agatha Nascimento;19
851;409-33-9708;A;Yangon;Normal;Feminino;Fashion accessories;98,48;2;9,848;206,808;2/19/2019;10:12;pix;196,96;4,761,904,762;9,848;9,2;Isabel Rios;63
852;658-66-3967;C;Naypyitaw;Normal;Masculino;Saúde e beleza;53,19;7;186,165;3,909,465;1/14/2019;15:42;pix;372,33;4,761,904,762;186,165;5,0;Luna Araújo;58
853;866-70-2814;B;Mandalay;Normal;Feminino;Acessórios eletrônicos;52,79;10;26,395;554,295;2/25/2019;11:58;pix;527,9;4,761,904,762;26,395;10,0;Maria da Mota;24
854;160-22-2687;A;Yangon;Member;Feminino;Saúde e beleza;95,95;5;239,875;5,037,375;1/23/2019;14:21;pix;479,75;4,761,904,762;239,875;8,8;Mateus Sampaio;60
855;895-03-6665;B;Mandalay;Normal;Feminino;Fashion accessories;36,51;9;164,295;3,450,195;2/16/2019;10:52;Dinheiro;328,59;4,761,904,762;164,295;4,2;Luara da Rosa;35
856;770-42-8960;B;Mandalay;Normal;Masculino;Food and beverages;21,12;8;8,448;177,408;1/1/2019;19:31;Dinheiro;168,96;4,761,904,762;8,448;6,3;Emanuella Leão;70
857;748-45-2862;A;Yangon;Member;Feminino;Casa e estilo de vida;28,31;4;5,662;118,902;3/7/2019;18:35;Dinheiro;113,24;4,761,904,762;5,662;8,2;Aylla Souza;35
858;234-36-2483;B;Mandalay;Normal;Masculino;Saúde e beleza;57,59;6;17,277;362,817;2/15/2019;13:51;Dinheiro;345,54;4,761,904,762;17,277;5,1;Maya Rocha;34
859;316-66-3011;A;Yangon;Member;Feminino;Food and beverages;47,63;9;214,335;4,501,035;1/23/2019;12:35;Dinheiro;428,67;4,761,904,762;214,335;5,0;Luigi Fogaça;61
860;848-95-6252;C;Naypyitaw;Member;Feminino;Casa e estilo de vida;86,27;1;43,135;905,835;2/20/2019;13:24;pix;86,27;4,761,904,762;43,135;7,0;Yago Azevedo;63
861;840-76-5966;A;Yangon;Member;Masculino;Sports and travel;12,76;2;1,276;26,796;1/8/2019;18:06;pix;25,52;4,761,904,762;1,276;7,8;Pietra Garcia;48
862;152-03-4217;B;Mandalay;Normal;Feminino;Casa e estilo de vida;11,28;9;5,076;106,596;3/17/2019;11:55;Cartão de Crédito;101,52;4,761,904,762;5,076;4,3;Otávio Moraes;37
863;533-66-5566;B;Mandalay;Normal;Feminino;Casa e estilo de vida;51,07;7;178,745;3,753,645;1/12/2019;11:42;Dinheiro;357,49;4,761,904,762;178,745;7,0;Pietro da Costa;38
864;124-31-1458;A;Yangon;Member;Feminino;Acessórios eletrônicos;79,59;3;119,385;2,507,085;1/8/2019;14:30;Dinheiro;238,77;4,761,904,762;119,385;6,6;Pedro da Rocha;24
865;176-78-1170;C;Naypyitaw;Member;Masculino;Saúde e beleza;33,81;3;50,715;1,065,015;1/26/2019;15:11;pix;101,43;4,761,904,762;50,715;7,3;Dr. Felipe Duarte;22
866;361-59-0574;B;Mandalay;Member;Masculino;Sports and travel;90,53;8;36,212;760,452;3/15/2019;14:48;Cartão de Crédito;724,24;4,761,904,762;36,212;6,5;Srta. Alice Nascimento;33
867;101-81-4070;C;Naypyitaw;Member;Feminino;Saúde e beleza;62,82;2;6,282;131,922;1/17/2019;12:36;pix;125,64;4,761,904,762;6,282;4,9;Milena Melo;28
868;631-34-1880;C;Naypyitaw;Member;Masculino;Food and beverages;24,31;3;36,465;765,765;1/8/2019;19:09;Cartão de Crédito;72,93;4,761,904,762;36,465;4,3;Pietra Cirino;34
869;852-82-2749;A;Yangon;Normal;Masculino;Sports and travel;64,59;4;12,918;271,278;1/6/2019;13:35;pix;258,36;4,761,904,762;12,918;9,3;Yan da Rosa;18
870;873-14-6353;A;Yangon;Member;Masculino;Food and beverages;24,82;7;8,687;182,427;2/16/2019;10:33;Cartão de Crédito;173,74;4,761,904,762;8,687;7,1;Davi Lucas da Paz;23
871;584-66-4073;C;Naypyitaw;Normal;Masculino;Fashion accessories;56,5;1;2,825;59,325;3/13/2019;15:45;pix;56,5;4,761,904,762;2,825;9,6;Pietro Alves;47
872;544-55-9589;B;Mandalay;Member;Feminino;Acessórios eletrônicos;21,43;10;10,715;225,015;1/28/2019;11:51;Dinheiro;214,3;4,761,904,762;10,715;6,2;Henry Dias;70
873;166-19-2553;A;Yangon;Member;Masculino;Sports and travel;89,06;6;26,718;561,078;1/18/2019;17:26;Dinheiro;534,36;4,761,904,762;26,718;9,9;Pietra Garcia;48
874;737-88-5876;A;Yangon;Member;Masculino;Casa e estilo de vida;23,29;4;4,658;97,818;3/19/2019;11:52;Cartão de Crédito;93,16;4,761,904,762;4,658;5,9;Heloisa Aparecida;61
875;154-87-7367;C;Naypyitaw;Normal;Masculino;Casa e estilo de vida;65,26;8;26,104;548,184;3/15/2019;14:04;pix;522,08;4,761,904,762;26,104;6,3;Rebeca Nogueira;24
876;885-56-0389;C;Naypyitaw;Member;Masculino;Fashion accessories;52,35;1;26,175;549,675;2/12/2019;17:49;Dinheiro;52,35;4,761,904,762;26,175;4,0;João Lucas da Mata;20
877;608-05-3804;B;Mandalay;Member;Masculino;Acessórios eletrônicos;39,75;1;19,875;417,375;2/25/2019;20:19;Dinheiro;39,75;4,761,904,762;19,875;6,1;Luiz Henrique Vargas;20
878;448-61-3783;A;Yangon;Normal;Feminino;Acessórios eletrônicos;90,02;8;36,008;756,168;3/21/2019;16:08;Cartão de Crédito;720,16;4,761,904,762;36,008;4,5;Otto Sampaio;65
879;761-49-0439;B;Mandalay;Member;Feminino;Acessórios eletrônicos;12,1;8;4,84;101,64;1/19/2019;10:17;pix;96,8;4,761,904,762;4,84;8,6;Luiz Henrique Vargas;20
880;490-95-0021;B;Mandalay;Member;Feminino;Food and beverages;33,21;10;16,605;348,705;1/8/2019;14:25;pix;332,1;4,761,904,762;16,605;6,0;Isabella Pereira;59
881;115-38-7388;C;Naypyitaw;Member;Feminino;Fashion accessories;10,18;8;4,072;85,512;3/30/2019;12:51;Cartão de Crédito;81,44;4,761,904,762;4,072;9,5;Carolina Novais;47
882;311-13-6971;B;Mandalay;Member;Masculino;Sports and travel;31,99;10;15,995;335,895;2/20/2019;15:18;Cartão de Crédito;319,9;4,761,904,762;15,995;9,9;Emanuel da Paz;46
883;291-55-6563;A;Yangon;Member;Feminino;Casa e estilo de vida;34,42;6;10,326;216,846;3/30/2019;12:45;pix;206,52;4,761,904,762;10,326;7,5;Felipe Nunes;56
884;548-48-3156;A;Yangon;Member;Feminino;Food and beverages;83,34;2;8,334;175,014;3/19/2019;13:37;Dinheiro;166,68;4,761,904,762;8,334;7,6;Francisco Camargo;31
885;460-93-5834;A;Yangon;Normal;Masculino;Sports and travel;45,58;7;15,953;335,013;1/13/2019;10:03;Dinheiro;319,06;4,761,904,762;15,953;5,0;Isabel Rios;63
886;325-89-4209;A;Yangon;Member;Masculino;Food and beverages;87,9;1;4,395;92,295;2/5/2019;19:42;pix;87,9;4,761,904,762;4,395;6,7;Yago Azevedo;63
887;884-80-6021;A;Yangon;Member;Feminino;Acessórios eletrônicos;73,47;10;36,735;771,435;3/23/2019;13:14;pix;734,7;4,761,904,762;36,735;9,5;Maya Souza;19
888;137-74-8729;C;Naypyitaw;Normal;Feminino;Fashion accessories;12,19;8;4,876;102,396;3/13/2019;12:47;pix;97,52;4,761,904,762;4,876;6,8;Luigi Fogaça;61
889;880-46-5796;A;Yangon;Member;Masculino;Sports and travel;76,92;10;38,46;807,66;3/17/2019;19:53;pix;769,2;4,761,904,762;38,46;5,6;Yan da Rosa;18
890;389-70-2397;C;Naypyitaw;Normal;Feminino;Saúde e beleza;83,66;5;20,915;439,215;2/21/2019;10:26;Dinheiro;418,3;4,761,904,762;20,915;7,2;Vinícius da Luz;30
891;114-35-5271;B;Mandalay;Normal;Feminino;Acessórios eletrônicos;57,91;8;23,164;486,444;2/7/2019;15:06;Dinheiro;463,28;4,761,904,762;23,164;8,1;Maya Rocha;34
892;607-76-6216;C;Naypyitaw;Member;Feminino;Fashion accessories;92,49;5;231,225;4,855,725;3/2/2019;16:35;Cartão de Crédito;462,45;4,761,904,762;231,225;8,6;Cecília Novaes;70
893;715-20-1673;B;Mandalay;Normal;Masculino;Acessórios eletrônicos;28,38;5;7,095;148,995;3/6/2019;20:57;Dinheiro;141,9;4,761,904,762;7,095;9,4;José Miguel Teixeira;24
894;811-35-1094;B;Mandalay;Member;Masculino;Acessórios eletrônicos;50,45;6;15,135;317,835;2/6/2019;15:16;Cartão de Crédito;302,7;4,761,904,762;15,135;8,9;Apollo Nascimento;67
895;699-88-1972;B;Mandalay;Normal;Masculino;Saúde e beleza;99,16;8;39,664;832,944;1/28/2019;17:47;Cartão de Crédito;793,28;4,761,904,762;39,664;4,2;Liz Novais;37
896;781-84-8059;C;Naypyitaw;Normal;Masculino;Fashion accessories;60,74;7;21,259;446,439;1/18/2019;16:23;pix;425,18;4,761,904,762;21,259;5,0;João Lucas da Mata;20
897;409-49-6995;C;Naypyitaw;Member;Feminino;Food and beverages;47,27;6;14,181;297,801;2/5/2019;10:17;Dinheiro;283,62;4,761,904,762;14,181;8,8;Julia Marques;19
898;725-54-0677;C;Naypyitaw;Member;Masculino;Saúde e beleza;85,6;7;29,96;629,16;3/2/2019;13:50;Dinheiro;599,2;4,761,904,762;29,96;5,3;Melina Fonseca;35
899;146-09-5432;A;Yangon;Member;Masculino;Food and beverages;35,04;9;15,768;331,128;2/9/2019;19:17;pix;315,36;4,761,904,762;15,768;4,6;Maria Clara Oliveira;19
900;377-79-7592;C;Naypyitaw;Member;Feminino;Acessórios eletrônicos;44,84;9;20,178;423,738;1/14/2019;14:00;Cartão de Crédito;403,56;4,761,904,762;20,178;7,5;Maya Souza;19
901;509-10-0516;B;Mandalay;Normal;Masculino;Casa e estilo de vida;45,97;4;9,194;193,074;2/9/2019;12:02;pix;183,88;4,761,904,762;9,194;5,1;Luna Araújo;58
902;595-94-9924;A;Yangon;Member;Feminino;Saúde e beleza;27,73;5;69,325;1,455,825;3/26/2019;20:21;Cartão de Crédito;138,65;4,761,904,762;69,325;4,2;Ísis Gonçalves;64
903;865-41-9075;A;Yangon;Normal;Masculino;Food and beverages;11,53;7;40,355;847,455;1/28/2019;17:35;Dinheiro;80,71;4,761,904,762;40,355;8,1;Yago Castro;50
904;545-07-8534;C;Naypyitaw;Normal;Feminino;Saúde e beleza;58,32;2;5,832;122,472;2/14/2019;12:42;pix;116,64;4,761,904,762;5,832;6,0;Emanuel Rios;58
905;118-62-1812;C;Naypyitaw;Member;Feminino;Casa e estilo de vida;78,38;4;15,676;329,196;3/24/2019;17:56;Dinheiro;313,52;4,761,904,762;15,676;7,9;Davi Miguel Vasconcelos;55
906;450-42-3339;C;Naypyitaw;Normal;Masculino;Saúde e beleza;84,61;10;42,305;888,405;2/9/2019;18:58;Cartão de Crédito;846,1;4,761,904,762;42,305;8,8;Sabrina Pimenta;53
907;851-98-3555;B;Mandalay;Normal;Feminino;Saúde e beleza;82,88;5;20,72;435,12;3/24/2019;14:08;Cartão de Crédito;414,4;4,761,904,762;20,72;6,6;Benício Montenegro;47
908;186-71-5196;A;Yangon;Member;Feminino;Food and beverages;79,54;2;7,954;167,034;3/27/2019;16:30;pix;159,08;4,761,904,762;7,954;6,2;Benício Montenegro;47
909;624-01-8356;B;Mandalay;Normal;Feminino;Casa e estilo de vida;49,01;10;24,505;514,605;1/27/2019;10:44;Cartão de Crédito;490,1;4,761,904,762;24,505;4,2;Srta. Alice Nascimento;33
910;313-66-9943;B;Mandalay;Member;Feminino;Food and beverages;29,15;3;43,725;918,225;3/27/2019;20:29;Cartão de Crédito;87,45;4,761,904,762;43,725;7,3;Lorena Sampaio;27
911;151-27-8496;C;Naypyitaw;Normal;Feminino;Acessórios eletrônicos;56,13;4;11,226;235,746;1/19/2019;11:43;pix;224,52;4,761,904,762;11,226;8,6;Antony Melo;25
912;453-33-6436;A;Yangon;Normal;Feminino;Casa e estilo de vida;93,12;8;37,248;782,208;2/7/2019;10:09;Dinheiro;744,96;4,761,904,762;37,248;6,8;Brayan Borges;40
913;522-57-8364;A;Yangon;Member;Masculino;Fashion accessories;51,34;8;20,536;431,256;1/31/2019;10:00;pix;410,72;4,761,904,762;20,536;7,6;Bento Rezende;33
914;459-45-2396;A;Yangon;Member;Feminino;Food and beverages;99,6;3;14,94;313,74;2/25/2019;18:45;Dinheiro;298,8;4,761,904,762;14,94;5,8;José Miguel Teixeira;24
915;717-96-4189;C;Naypyitaw;Normal;Feminino;Acessórios eletrônicos;35,49;6;10,647;223,587;2/2/2019;12:40;Dinheiro;212,94;4,761,904,762;10,647;4,1;Nina Araújo;39
916;722-13-2115;C;Naypyitaw;Member;Masculino;Sports and travel;42,85;1;21,425;449,925;3/14/2019;15:36;Cartão de Crédito;42,85;4,761,904,762;21,425;9,3;Daniel Vargas;37
917;749-81-8133;A;Yangon;Normal;Feminino;Fashion accessories;94,67;4;18,934;397,614;3/11/2019;12:04;Dinheiro;378,68;4,761,904,762;18,934;6,8;Carolina Novais;47
918;777-67-2495;B;Mandalay;Normal;Masculino;Casa e estilo de vida;68,97;3;103,455;2,172,555;2/22/2019;11:26;pix;206,91;4,761,904,762;103,455;8,7;Maya Abreu;44
919;636-98-3364;B;Mandalay;Member;Feminino;Acessórios eletrônicos;26,26;3;3,939;82,719;3/2/2019;12:36;pix;78,78;4,761,904,762;3,939;6,3;Emanuel da Paz;46
920;246-55-6923;C;Naypyitaw;Member;Feminino;Casa e estilo de vida;35,79;9;161,055;3,382,155;3/10/2019;15:06;Cartão de Crédito;322,11;4,761,904,762;161,055;5,1;Liam Mendes;26
921;181-82-6255;B;Mandalay;Normal;Feminino;Casa e estilo de vida;16,37;6;4,911;103,131;2/8/2019;10:58;Dinheiro;98,22;4,761,904,762;4,911;7,0;Cecília Castro;21
922;838-02-1821;C;Naypyitaw;Member;Feminino;Casa e estilo de vida;12,73;2;1,273;26,733;2/22/2019;12:10;Cartão de Crédito;25,46;4,761,904,762;1,273;5,2;Amanda Melo;42
923;887-42-0517;C;Naypyitaw;Normal;Feminino;Sports and travel;83,14;7;29,099;611,079;1/10/2019;10:31;Cartão de Crédito;581,98;4,761,904,762;29,099;6,6;Emanuel Dias;59
924;457-12-0244;C;Naypyitaw;Member;Feminino;Sports and travel;35,22;6;10,566;221,886;3/14/2019;13:49;pix;211,32;4,761,904,762;10,566;6,5;Isabella Pereira;59
925;226-34-0034;B;Mandalay;Normal;Feminino;Acessórios eletrônicos;13,78;4;2,756;57,876;1/10/2019;11:10;pix;55,12;4,761,904,762;2,756;9,0;Pietro da Costa;38
926;321-49-7382;B;Mandalay;Member;Masculino;Sports and travel;88,31;1;44,155;927,255;2/15/2019;17:38;Cartão de Crédito;88,31;4,761,904,762;44,155;5,2;Ana Luiza Freitas;70
927;397-25-8725;A;Yangon;Member;Feminino;Saúde e beleza;39,62;9;17,829;374,409;1/13/2019;17:54;Cartão de Crédito;356,58;4,761,904,762;17,829;6,8;Vitor Gabriel Melo;44
928;431-66-2305;B;Mandalay;Normal;Feminino;Acessórios eletrônicos;88,25;9;397,125;8,339,625;2/15/2019;20:51;Cartão de Crédito;794,25;4,761,904,762;397,125;7,6;Srta. Clara Rodrigues;65
929;825-94-5922;B;Mandalay;Normal;Masculino;Sports and travel;25,31;2;2,531;53,151;3/2/2019;19:26;pix;50,62;4,761,904,762;2,531;7,2;Luiz Fernando da Cruz;65
930;641-62-7288;B;Mandalay;Normal;Masculino;Casa e estilo de vida;99,92;6;29,976;629,496;3/24/2019;13:33;pix;599,52;4,761,904,762;29,976;7,1;Esther Silveira;57
931;756-93-1854;C;Naypyitaw;Member;Feminino;Fashion accessories;83,35;2;8,335;175,035;2/2/2019;14:05;Cartão de Crédito;166,7;4,761,904,762;8,335;9,5;Ana Luiza Freitas;70
932;243-55-8457;A;Yangon;Normal;Feminino;Food and beverages;74,44;10;37,22;781,62;2/27/2019;11:40;pix;744,4;4,761,904,762;37,22;5,1;Nina Teixeira;47
933;458-10-8612;C;Naypyitaw;Normal;Masculino;Saúde e beleza;64,08;7;22,428;470,988;1/20/2019;12:27;pix;448,56;4,761,904,762;22,428;7,6;Dom Pinto;65
934;501-61-1753;B;Mandalay;Normal;Feminino;Casa e estilo de vida;63,15;6;18,945;397,845;1/3/2019;20:24;pix;378,9;4,761,904,762;18,945;9,8;Liz Novais;37
935;235-06-8510;C;Naypyitaw;Member;Masculino;Casa e estilo de vida;85,72;3;12,858;270,018;1/24/2019;20:59;pix;257,16;4,761,904,762;12,858;5,1;Maya da Paz;59
936;433-08-7822;C;Naypyitaw;Normal;Feminino;Saúde e beleza;78,89;7;276,115;5,798,415;1/5/2019;19:48;pix;552,23;4,761,904,762;276,115;7,5;Nicolas Nogueira;67
937;361-85-2571;A;Yangon;Normal;Feminino;Sports and travel;89,48;5;22,37;469,77;3/30/2019;10:18;Dinheiro;447,4;4,761,904,762;22,37;7,4;Nina Alves;35
938;131-70-8179;A;Yangon;Member;Feminino;Saúde e beleza;92,09;3;138,135;2,900,835;2/17/2019;16:27;Dinheiro;276,27;4,761,904,762;138,135;4,2;Daniel Barbosa;30
939;500-02-2261;C;Naypyitaw;Normal;Feminino;Food and beverages;57,29;6;17,187;360,927;3/21/2019;17:04;pix;343,74;4,761,904,762;17,187;5,9;Liam Mendes;26
940;720-72-2436;A;Yangon;Normal;Masculino;Food and beverages;66,52;4;13,304;279,384;3/2/2019;18:14;pix;266,08;4,761,904,762;13,304;6,9;Otávio Moraes;37
941;702-83-5291;C;Naypyitaw;Member;Masculino;Fashion accessories;99,82;9;44,919;943,299;3/27/2019;10:43;Dinheiro;898,38;4,761,904,762;44,919;6,6;Ester Pereira;52
942;809-69-9497;A;Yangon;Normal;Feminino;Casa e estilo de vida;45,68;10;22,84;479,64;1/19/2019;19:30;pix;456,8;4,761,904,762;22,84;5,7;Sra. Yasmin Rios;29
943;449-16-6770;A;Yangon;Normal;Masculino;Saúde e beleza;50,79;5;126,975;2,666,475;2/19/2019;14:53;Cartão de Crédito;253,95;4,761,904,762;126,975;5,3;Sra. Kamilly da Mata;26
944;333-23-2632;A;Yangon;Member;Masculino;Saúde e beleza;10,08;7;3,528;74,088;3/28/2019;20:14;Dinheiro;70,56;4,761,904,762;3,528;4,2;Ana Julia Vargas;26
945;489-82-1237;A;Yangon;Normal;Feminino;Acessórios eletrônicos;93,88;7;32,858;690,018;1/5/2019;11:51;Cartão de Crédito;657,16;4,761,904,762;32,858;7,3;Brayan Borges;40
946;859-97-6048;C;Naypyitaw;Member;Masculino;Acessórios eletrônicos;84,25;2;8,425;176,925;3/26/2019;14:13;Cartão de Crédito;168,5;4,761,904,762;8,425;5,3;Daniel Vargas;37
947;676-10-2200;B;Mandalay;Member;Masculino;Fashion accessories;53,78;1;2,689;56,469;2/3/2019;20:13;pix;53,78;4,761,904,762;2,689;4,7;Maria Helena Guerra;41
948;373-88-1424;C;Naypyitaw;Member;Masculino;Casa e estilo de vida;35,81;5;89,525;1,880,025;2/6/2019;18:44;pix;179,05;4,761,904,762;89,525;7,9;Maria Alice Sales;58
949;365-16-4334;B;Mandalay;Normal;Feminino;Food and beverages;26,43;8;10,572;222,012;2/24/2019;14:26;pix;211,44;4,761,904,762;10,572;8,9;Daniela Santos;70
950;503-21-4385;B;Mandalay;Member;Masculino;Saúde e beleza;39,91;3;59,865;1,257,165;2/21/2019;12:40;pix;119,73;4,761,904,762;59,865;9,3;Nicolas Guerra;59
951;305-89-2768;B;Mandalay;Member;Feminino;Casa e estilo de vida;21,9;3;3,285;68,985;1/9/2019;18:43;pix;65,7;4,761,904,762;3,285;4,7;Isabel Rios;63
952;574-80-1489;B;Mandalay;Member;Feminino;Food and beverages;62,85;4;12,57;263,97;2/25/2019;13:22;pix;251,4;4,761,904,762;12,57;8,7;Zoe Nascimento;57
953;784-08-0310;C;Naypyitaw;Member;Feminino;Food and beverages;21,04;4;4,208;88,368;1/13/2019;13:58;Dinheiro;84,16;4,761,904,762;4,208;7,6;Pietra Cirino;34
954;200-40-6154;B;Mandalay;Member;Masculino;Casa e estilo de vida;65,91;6;19,773;415,233;2/9/2019;11:45;Dinheiro;395,46;4,761,904,762;19,773;5,7;Nina Campos;64
955;846-10-0341;A;Yangon;Normal;Feminino;Fashion accessories;42,57;7;148,995;3,128,895;1/6/2019;11:51;Dinheiro;297,99;4,761,904,762;148,995;6,8;Ayla Silva;46
956;577-34-7579;C;Naypyitaw;Member;Masculino;Food and beverages;50,49;9;227,205;4,771,305;1/10/2019;17:16;Dinheiro;454,41;4,761,904,762;227,205;5,4;Marcela Cavalcante;66
957;430-02-3888;B;Mandalay;Normal;Masculino;Acessórios eletrônicos;46,02;6;13,806;289,926;2/7/2019;15:55;Dinheiro;276,12;4,761,904,762;13,806;7,1;Nicolas Fogaça;50
958;867-47-1948;C;Naypyitaw;Normal;Feminino;Casa e estilo de vida;15,8;10;7,9;165,9;1/9/2019;12:07;Dinheiro;158,0;4,761,904,762;7,9;7,8;Milena Melo;28
959;384-59-6655;A;Yangon;Member;Feminino;Food and beverages;98,66;9;44,397;932,337;2/19/2019;15:07;Dinheiro;887,94;4,761,904,762;44,397;8,4;Ana Carolina Gonçalves;50
960;256-58-3609;C;Naypyitaw;Member;Masculino;Fashion accessories;91,98;1;4,599;96,579;3/18/2019;15:29;Dinheiro;91,98;4,761,904,762;4,599;9,8;Mirella Mendonça;22
961;324-92-3863;A;Yangon;Member;Masculino;Acessórios eletrônicos;20,89;2;2,089;43,869;2/5/2019;18:45;Dinheiro;41,78;4,761,904,762;2,089;9,8;Apollo Nascimento;67
962;593-08-5916;A;Yangon;Normal;Feminino;Fashion accessories;15,5;1;0,775;16,275;3/19/2019;15:23;Cartão de Crédito;15,5;4,761,904,762;0,775;7,4;Maria Flor Melo;70
963;364-34-2972;C;Naypyitaw;Member;Masculino;Acessórios eletrônicos;96,82;3;14,523;304,983;3/30/2019;20:37;Dinheiro;290,46;4,761,904,762;14,523;6,7;Gustavo Henrique Lopes;50
964;794-42-3736;B;Mandalay;Normal;Masculino;Food and beverages;33,33;2;3,333;69,993;1/26/2019;14:41;Cartão de Crédito;66,66;4,761,904,762;3,333;6,4;Eduarda Souza;37
965;172-42-8274;B;Mandalay;Normal;Feminino;Acessórios eletrônicos;38,27;2;3,827;80,367;3/2/2019;18:18;Cartão de Crédito;76,54;4,761,904,762;3,827;5,8;Sabrina Pimenta;53
966;558-60-5016;A;Yangon;Normal;Feminino;Casa e estilo de vida;33,3;9;14,985;314,685;3/4/2019;15:27;pix;299,7;4,761,904,762;14,985;7,2;Srta. Ana Cecília Lopes;63
967;195-06-0432;A;Yangon;Member;Masculino;Casa e estilo de vida;81,01;3;121,515;2,551,815;1/13/2019;12:55;Cartão de Crédito;243,03;4,761,904,762;121,515;9,3;Sofia da Conceição;21
968;605-03-2706;A;Yangon;Normal;Feminino;Saúde e beleza;15,8;3;2,37;49,77;3/25/2019;18:02;Dinheiro;47,4;4,761,904,762;2,37;9,5;Otávio Moraes;37
969;214-30-2776;B;Mandalay;Member;Feminino;Acessórios eletrônicos;34,49;5;86,225;1,810,725;3/11/2019;19:44;Cartão de Crédito;172,45;4,761,904,762;86,225;9,0;Ester Pires;57
970;746-04-1077;B;Mandalay;Member;Feminino;Food and beverages;84,63;10;42,315;888,615;1/1/2019;11:36;Cartão de Crédito;846,3;4,761,904,762;42,315;9,0;Maria da Mota;24
971;448-34-8700;B;Mandalay;Member;Masculino;Casa e estilo de vida;36,91;7;129,185;2,712,885;2/10/2019;13:51;pix;258,37;4,761,904,762;129,185;6,7;Sara Cavalcante;30
972;452-04-8808;B;Mandalay;Normal;Masculino;Acessórios eletrônicos;87,08;7;30,478;640,038;1/26/2019;15:17;Dinheiro;609,56;4,761,904,762;30,478;5,5;Valentim Freitas;40
973;531-56-4728;A;Yangon;Normal;Masculino;Casa e estilo de vida;80,08;3;12,012;252,252;2/11/2019;15:29;Dinheiro;240,24;4,761,904,762;12,012;5,4;Letícia Oliveira;32
974;744-82-9138;C;Naypyitaw;Normal;Masculino;Fashion accessories;86,13;2;8,613;180,873;2/7/2019;17:59;Dinheiro;172,26;4,761,904,762;8,613;8,2;Ana Luiza Freitas;70
975;883-69-1285;B;Mandalay;Member;Masculino;Fashion accessories;49,92;2;4,992;104,832;3/6/2019;11:55;Cartão de Crédito;99,84;4,761,904,762;4,992;7,0;Amanda Melo;42
976;221-25-5073;A;Yangon;Normal;Feminino;Food and beverages;74,66;4;14,932;313,572;3/4/2019;10:39;Dinheiro;298,64;4,761,904,762;14,932;8,5;Luigi Fogaça;61
977;518-71-6847;B;Mandalay;Member;Masculino;Food and beverages;26,6;6;7,98;167,58;2/26/2019;15:10;pix;159,6;4,761,904,762;7,98;4,9;Mateus Pacheco;29
978;156-20-0370;B;Mandalay;Normal;Feminino;Acessórios eletrônicos;25,45;1;12,725;267,225;3/10/2019;18:10;Cartão de Crédito;25,45;4,761,904,762;12,725;5,1;Maya Abreu;44
979;151-33-7434;B;Mandalay;Normal;Feminino;Food and beverages;67,77;1;33,885;711,585;2/4/2019;20:43;Cartão de Crédito;67,77;4,761,904,762;33,885;6,5;Dra. Fernanda Abreu;19
980;728-47-9078;C;Naypyitaw;Member;Masculino;Food and beverages;59,59;4;11,918;250,278;1/19/2019;12:46;Dinheiro;238,36;4,761,904,762;11,918;9,8;Luana da Mata;41
981;809-46-1866;A;Yangon;Normal;Masculino;Saúde e beleza;58,15;4;11,63;244,23;1/23/2019;17:44;Dinheiro;232,6;4,761,904,762;11,63;8,4;Sofia da Conceição;21
